countryCode,customerID,PaperlessDate,invoiceNumber,InvoiceDate,DueDate,InvoiceAmount,Disputed,SettledDate,PaperlessBill,DaysToSettle,DaysLate,LatePayment
391,2125-HJDLA,5/22/2012,5983180705,3/7/2012,4/6/2012,38.45,No,4/22/2012,Paper,46,16,1
406,5573-KSOIA,9/30/2013,5984065624,8/29/2013,9/28/2013,87.37,No,9/30/2013,Paper,32,2,1
406,3448-OWJOT,9/15/2012,5990869923,8/22/2012,9/21/2012,48.72,Yes,10/8/2012,Paper,47,17,1
897,6177-VTITE,10/26/2012,5991374516,11/2/2013,12/2/2013,55.11,No,11/10/2013,Electronic,8,0,0
818,2824-HJQPP,9/4/2013,5993794287,7/27/2013,8/26/2013,36.02,No,8/18/2013,Paper,22,0,0
391,0187-ERLSR,7/31/2013,5995302563,3/4/2013,4/3/2013,31.72,No,3/11/2013,Paper,7,0,0
391,9174-IYKOC,11/27/2012,5995642092,3/8/2012,4/7/2012,35.46,No,4/12/2012,Paper,35,5,1
897,7654-DOLHO,4/4/2012,5999019394,12/27/2012,1/26/2013,5.26,No,1/23/2013,Electronic,27,0,0
770,2687-XWAMA,4/3/2013,6008733621,10/14/2013,11/13/2013,48.8,No,10/19/2013,Electronic,5,0,0
818,8887-NCUZC,1/22/2013,6014957446,10/9/2013,11/8/2013,55.55,Yes,11/13/2013,Electronic,35,5,1
897,3271-YDPUJ,4/2/2013,6017503839,5/27/2013,6/26/2013,30.23,No,6/12/2013,Electronic,16,0,0
391,0187-ERLSR,7/31/2013,6018471272,5/7/2013,6/6/2013,79.87,No,5/15/2013,Paper,8,0,0
391,9174-IYKOC,11/27/2012,6019130159,10/13/2012,11/12/2012,73.75,No,11/6/2012,Paper,24,0,0
770,6077-FDQRK,9/11/2012,6021346193,7/26/2012,8/25/2012,63.03,No,8/17/2012,Paper,22,0,0
770,4460-ZXNDN,6/27/2013,6023663421,4/9/2012,5/9/2012,61.97,Yes,5/25/2012,Paper,46,16,1
818,8364-UWVLM,11/10/2012,6025796693,2/29/2012,3/30/2012,68.31,No,3/29/2012,Paper,29,0,0
818,5875-VZQCZ,7/15/2013,6032999481,3/18/2013,4/17/2013,81.21,Yes,5/11/2013,Paper,54,24,1
406,9771-QTLGZ,12/10/2012,6034265548,5/21/2012,6/20/2012,55.54,Yes,6/17/2012,Paper,27,0,0
770,6077-FDQRK,9/11/2012,6035899942,7/10/2012,8/9/2012,53.52,No,8/2/2012,Paper,23,0,0
406,6048-QPZCF,7/13/2012,6040813966,9/25/2012,10/25/2012,84.23,No,9/30/2012,Electronic,5,0,0
818,6004-KITZM,9/1/2013,6045344090,4/16/2013,5/16/2013,72.88,No,5/5/2013,Paper,19,0,0
818,8887-NCUZC,1/22/2013,6050714721,1/3/2012,2/2/2012,15.99,Yes,2/15/2012,Paper,43,13,1
818,7695-NKUXM,11/21/2012,6051615131,8/25/2012,9/24/2012,27.52,No,8/29/2012,Paper,4,0,0
770,0625-TNJFG,8/15/2013,6052640963,11/11/2013,12/11/2013,83.68,No,12/1/2013,Electronic,20,0,0
406,4092-ZAVRG,5/19/2012,6053161771,2/10/2013,3/12/2013,73.56,No,2/11/2013,Electronic,1,0,0
391,2125-HJDLA,5/22/2012,6059076054,10/5/2012,11/4/2012,32.05,No,10/31/2012,Electronic,26,0,0
391,9841-XLGBV,1/3/2013,6059357698,7/27/2013,8/26/2013,31.12,No,8/24/2013,Electronic,28,0,0
406,7938-EVASK,12/15/2012,6062304635,9/7/2012,10/7/2012,111.21,No,9/29/2012,Paper,22,0,0
818,5148-SYKLB,8/28/2013,6067368978,6/18/2012,7/18/2012,88.48,Yes,7/31/2012,Paper,43,13,1
770,3993-QUNVJ,12/31/2012,6079394028,7/23/2012,8/22/2012,61.76,No,8/9/2012,Paper,17,0,0
897,6177-VTITE,10/26/2012,6080109452,2/11/2013,3/13/2013,57.05,No,2/27/2013,Electronic,16,0,0
770,7228-LEPPM,4/30/2012,6081045243,6/30/2012,7/30/2012,69.15,No,8/13/2012,Electronic,44,14,1
391,6708-DPYTF,8/2/2012,6085710390,4/29/2013,5/29/2013,82.04,No,5/23/2013,Electronic,24,0,0
897,0688-XNJRO,6/24/2012,6088063371,2/8/2012,3/9/2012,68.28,No,3/25/2012,Paper,46,16,1
897,6296-UKEUZ,11/26/2012,6089084877,3/16/2012,4/15/2012,43.39,No,3/18/2012,Paper,2,0,0
897,1168-BEASA,11/6/2013,6095691270,9/6/2012,10/6/2012,43.17,No,9/25/2012,Paper,19,0,0
406,2621-XCLEH,9/24/2012,6107289576,4/27/2013,5/27/2013,65.76,No,6/3/2013,Electronic,37,7,1
391,6160-HCSFI,1/10/2013,6107650729,7/26/2012,8/25/2012,60.72,No,8/21/2012,Paper,26,0,0
406,6048-QPZCF,7/13/2012,6109735891,9/3/2013,10/3/2013,90.27,Yes,9/21/2013,Electronic,18,0,0
897,9286-VLKMI,2/13/2013,6110785497,6/1/2012,7/1/2012,86.5,No,6/10/2012,Paper,9,0,0
406,6048-QPZCF,7/13/2012,6114978639,2/24/2012,3/25/2012,72.76,Yes,3/19/2012,Paper,24,0,0
770,7856-ODQFO,8/5/2012,6115848018,7/2/2012,8/1/2012,30.12,No,8/1/2012,Paper,30,0,0
770,3831-FXWYK,3/8/2013,6120905901,9/1/2012,10/1/2012,78.39,No,9/27/2012,Paper,26,0,0
770,0465-DTULQ,3/4/2013,6128855877,11/25/2013,12/25/2013,72.36,No,12/23/2013,Electronic,28,0,0
897,1168-BEASA,11/6/2013,6133129097,4/22/2013,5/22/2013,52.07,No,5/15/2013,Paper,23,0,0
391,3569-VJWXS,4/9/2013,6140117683,8/31/2013,9/30/2013,60.26,No,9/17/2013,Electronic,17,0,0
406,8976-AMJEO,3/3/2012,6140327615,7/8/2012,8/7/2012,54.59,No,7/26/2012,Electronic,18,0,0
770,2447-JCFGW,7/31/2012,6149070076,5/29/2012,6/28/2012,50.96,No,6/24/2012,Paper,26,0,0
818,5875-VZQCZ,7/15/2013,6151783720,11/4/2013,12/4/2013,62.17,Yes,12/7/2013,Electronic,33,3,1
406,9771-QTLGZ,12/10/2012,6163803491,8/28/2012,9/27/2012,61.37,Yes,9/16/2012,Paper,19,0,0
391,0379-NEVHP,4/6/2013,6164052759,9/10/2012,10/10/2012,72.97,No,9/28/2012,Paper,18,0,0
406,4651-PMEXQ,7/4/2012,6166200189,6/13/2013,7/13/2013,78.76,No,6/30/2013,Electronic,17,0,0
897,9286-VLKMI,2/13/2013,6170784196,12/7/2012,1/6/2013,60.39,No,12/16/2012,Paper,9,0,0
391,5196-TWQXF,6/20/2012,6172286856,4/9/2012,5/9/2012,30.11,No,5/14/2012,Paper,35,5,1
391,2125-HJDLA,5/22/2012,6178537152,11/13/2013,12/13/2013,82.68,Yes,1/3/2014,Electronic,51,21,1
391,0709-LZRJV,6/20/2013,6179146246,11/28/2013,12/28/2013,32.82,No,12/26/2013,Electronic,28,0,0
770,6831-FIODB,5/8/2013,6180284302,1/30/2013,3/1/2013,30.9,No,3/6/2013,Paper,35,5,1
406,4651-PMEXQ,7/4/2012,6191014036,9/2/2013,10/2/2013,69.87,No,10/1/2013,Electronic,29,0,0
897,9883-SDWFS,7/8/2013,6195238206,9/28/2012,10/28/2012,14.05,No,11/1/2012,Paper,34,4,1
897,3676-CQAIF,7/29/2013,6197031775,9/27/2012,10/27/2012,63.21,No,11/10/2012,Paper,44,14,1
406,6048-QPZCF,7/13/2012,6198121107,3/4/2012,4/3/2012,62.49,Yes,4/4/2012,Paper,31,1,1
770,3831-FXWYK,3/8/2013,6211621442,3/3/2012,4/2/2012,117.01,No,4/20/2012,Paper,48,18,1
391,6632-CGYHU,1/8/2013,6215256535,7/4/2013,8/3/2013,114.44,No,7/15/2013,Electronic,11,0,0
391,6160-HCSFI,1/10/2013,6216182013,8/22/2012,9/21/2012,74.86,No,9/8/2012,Paper,17,0,0
818,7695-NKUXM,11/21/2012,6217512898,8/30/2012,9/29/2012,45.52,Yes,9/27/2012,Paper,28,0,0
897,8690-EEBEO,12/5/2012,6219456346,5/16/2012,6/15/2012,71.26,No,7/7/2012,Paper,52,22,1
818,2824-HJQPP,9/4/2013,6222252019,3/19/2012,4/18/2012,50.79,No,4/6/2012,Paper,18,0,0
818,5924-UOPGH,6/6/2013,6224002160,1/30/2012,2/29/2012,72.1,No,2/23/2012,Paper,24,0,0
391,2676-DZINU,10/19/2012,6225729341,7/20/2012,8/19/2012,53.89,No,8/13/2012,Paper,24,0,0
406,9117-LYRCE,7/5/2013,6235560565,10/4/2013,11/3/2013,59.73,No,10/28/2013,Electronic,24,0,0
818,5613-UHVMG,5/31/2012,6238372501,11/1/2012,12/1/2012,74.03,No,12/9/2012,Electronic,38,8,1
818,7946-HJDUR,2/21/2012,6242434931,5/29/2013,6/28/2013,40.08,No,6/18/2013,Electronic,20,0,0
770,6831-FIODB,5/8/2013,6247830671,12/22/2012,1/21/2013,63.67,No,1/19/2013,Paper,28,0,0
897,3676-CQAIF,7/29/2013,6248246137,5/3/2012,6/2/2012,56.84,No,6/8/2012,Paper,36,6,1
391,5529-TBPGK,8/9/2013,6248446618,12/9/2012,1/8/2013,49.83,No,1/12/2013,Paper,34,4,1
406,7600-OISKG,7/19/2013,6252751133,1/11/2013,2/10/2013,75.47,Yes,2/24/2013,Paper,44,14,1
897,9250-VHLWY,6/3/2013,6254234391,11/20/2012,12/20/2012,64.16,No,12/8/2012,Paper,18,0,0
897,0688-XNJRO,6/24/2012,6254565489,11/15/2013,12/15/2013,56.04,No,1/5/2014,Electronic,51,21,1
897,8942-ERSWK,1/11/2013,6256102305,7/22/2013,8/21/2013,14,No,7/27/2013,Electronic,5,0,0
406,9725-EZTEJ,3/17/2012,6265099337,9/28/2012,10/28/2012,55.54,Yes,10/30/2012,Electronic,32,2,1
406,9771-QTLGZ,12/10/2012,6265467648,8/7/2012,9/6/2012,51.19,Yes,8/31/2012,Paper,24,0,0
406,9758-AIEIK,4/23/2012,6268305498,1/18/2013,2/17/2013,85.3,No,2/7/2013,Electronic,20,0,0
406,6833-ETVHD,4/30/2012,6268716975,8/22/2012,9/21/2012,44.58,No,9/11/2012,Electronic,20,0,0
406,5284-DJOZO,9/11/2012,6272696799,7/31/2012,8/30/2012,50.38,No,8/10/2012,Paper,10,0,0
770,0625-TNJFG,8/15/2013,6273031192,2/22/2013,3/24/2013,57.64,No,3/28/2013,Paper,34,4,1
391,7329-TWKLF,11/20/2013,6273968942,2/25/2012,3/26/2012,92.11,No,3/22/2012,Paper,26,0,0
391,5196-TWQXF,6/20/2012,6274787669,8/24/2012,9/23/2012,69.54,No,9/23/2012,Electronic,30,0,0
391,0187-ERLSR,7/31/2013,6279951505,11/25/2013,12/25/2013,65.57,Yes,12/12/2013,Electronic,17,0,0
770,7856-ODQFO,8/5/2012,6287088969,3/8/2013,4/7/2013,61.67,No,3/31/2013,Electronic,23,0,0
391,9841-XLGBV,1/3/2013,6288520521,3/31/2012,4/30/2012,44.43,No,4/24/2012,Paper,24,0,0
897,7654-DOLHO,4/4/2012,6288740790,3/11/2012,4/10/2012,23.05,No,4/16/2012,Paper,36,6,1
770,7856-ODQFO,8/5/2012,6292573032,4/16/2013,5/16/2013,61.14,Yes,5/21/2013,Electronic,35,5,1
391,2676-DZINU,10/19/2012,6299892020,9/24/2013,10/24/2013,76.66,No,10/11/2013,Electronic,17,0,0
770,0625-TNJFG,8/15/2013,6301784259,8/24/2012,9/23/2012,42.18,No,9/13/2012,Paper,20,0,0
770,2687-XWAMA,4/3/2013,6303890920,11/23/2013,12/23/2013,44.78,Yes,12/15/2013,Electronic,22,0,0
391,2423-QOKIO,5/11/2013,6309336631,9/10/2013,10/10/2013,76.53,No,9/25/2013,Electronic,15,0,0
770,2687-XWAMA,4/3/2013,6310497928,4/30/2012,5/30/2012,59.73,No,5/14/2012,Paper,14,0,0
391,2820-XGXSB,1/26/2012,6312340515,1/5/2013,2/4/2013,68.5,No,1/8/2013,Electronic,3,0,0
406,5284-DJOZO,9/11/2012,6321822878,2/20/2012,3/21/2012,59.19,Yes,3/20/2012,Paper,29,0,0
770,0625-TNJFG,8/15/2013,6326625438,1/24/2013,2/23/2013,65.75,No,2/16/2013,Paper,23,0,0
818,5875-VZQCZ,7/15/2013,6332346154,3/18/2012,4/17/2012,63.81,No,4/7/2012,Paper,20,0,0
770,3993-QUNVJ,12/31/2012,6332637140,9/17/2013,10/17/2013,58.09,No,9/24/2013,Electronic,7,0,0
897,8942-ERSWK,1/11/2013,6342800937,11/29/2013,12/29/2013,22.35,No,12/3/2013,Electronic,4,0,0
391,7841-HROAQ,9/15/2013,6345328269,6/10/2013,7/10/2013,68.95,No,7/8/2013,Paper,28,0,0
406,9117-LYRCE,7/5/2013,6346701213,5/16/2012,6/15/2012,29.99,Yes,7/2/2012,Paper,47,17,1
391,9212-BTDMX,4/22/2012,6354957025,10/2/2012,11/1/2012,57.33,No,10/19/2012,Electronic,17,0,0
406,4640-FGEJI,4/4/2013,6360019650,12/17/2012,1/16/2013,99.67,Yes,2/6/2013,Paper,51,21,1
770,3831-FXWYK,3/8/2013,6369718990,3/8/2013,4/7/2013,55.46,No,4/13/2013,Paper,36,6,1
897,1168-BEASA,11/6/2013,6375941605,8/16/2013,9/15/2013,52.41,No,9/11/2013,Paper,26,0,0
770,9149-MATVB,4/30/2013,6381931555,11/30/2013,12/30/2013,48.59,No,12/20/2013,Electronic,20,0,0
406,7245-CKNCN,6/4/2012,6391230941,2/7/2012,3/8/2012,75.19,No,3/6/2012,Paper,28,0,0
406,5164-VMYWJ,11/27/2013,6393629835,1/3/2012,2/2/2012,71.33,No,1/30/2012,Paper,27,0,0
897,7372-CESLR,1/11/2013,6393700803,11/9/2013,12/9/2013,40.94,No,11/30/2013,Electronic,21,0,0
770,3831-FXWYK,3/8/2013,6394171039,11/29/2012,12/29/2012,50.3,No,12/26/2012,Paper,27,0,0
897,6296-UKEUZ,11/26/2012,6402352996,6/7/2012,7/7/2012,15.4,No,6/13/2012,Paper,6,0,0
391,9174-IYKOC,11/27/2012,6409983012,3/9/2012,4/8/2012,84.25,No,4/9/2012,Paper,31,1,1
406,6048-QPZCF,7/13/2012,6412855977,11/9/2013,12/9/2013,77.14,Yes,11/28/2013,Electronic,19,0,0
391,5920-DPXLN,11/11/2012,6425569284,5/10/2012,6/9/2012,35.36,No,6/10/2012,Paper,31,1,1
818,9181-HEKGV,10/16/2013,6428663736,8/29/2012,9/28/2012,74.47,Yes,10/10/2012,Paper,42,12,1
406,3448-OWJOT,9/15/2012,6438106557,11/12/2012,12/12/2012,84.89,Yes,12/12/2012,Electronic,30,0,0
770,6077-FDQRK,9/11/2012,6440354171,12/1/2013,12/31/2013,44.41,No,12/19/2013,Electronic,18,0,0
818,5924-UOPGH,6/6/2013,6442249090,1/19/2013,2/18/2013,88.72,Yes,2/26/2013,Paper,38,8,1
770,2447-JCFGW,7/31/2012,6444186130,9/4/2012,10/4/2012,44.71,No,9/30/2012,Electronic,26,0,0
770,4460-ZXNDN,6/27/2013,6452306428,11/6/2013,12/6/2013,56.03,No,12/6/2013,Electronic,30,0,0
897,1168-BEASA,11/6/2013,6453395358,7/6/2013,8/5/2013,49.75,No,7/24/2013,Paper,18,0,0
406,7245-CKNCN,6/4/2012,6456711996,4/26/2012,5/26/2012,84.99,No,5/14/2012,Paper,18,0,0
818,7695-NKUXM,11/21/2012,6463057288,8/31/2013,9/30/2013,70.76,Yes,9/20/2013,Electronic,20,0,0
391,5196-TWQXF,6/20/2012,6470441610,5/11/2012,6/10/2012,56.88,No,6/12/2012,Paper,32,2,1
406,1447-YZKCL,8/10/2012,6470819411,10/8/2012,11/7/2012,44.77,No,11/12/2012,Electronic,35,5,1
406,5573-KSOIA,9/30/2013,6471713415,6/2/2013,7/2/2013,91.21,No,7/14/2013,Paper,42,12,1
391,2125-HJDLA,5/22/2012,6474542050,4/5/2013,5/5/2013,45.06,No,5/5/2013,Electronic,30,0,0
406,9771-QTLGZ,12/10/2012,6475160337,8/31/2012,9/30/2012,52.75,Yes,9/19/2012,Paper,19,0,0
391,0379-NEVHP,4/6/2013,6478764177,10/4/2013,11/3/2013,64.72,No,10/26/2013,Electronic,22,0,0
391,2676-DZINU,10/19/2012,6481259640,10/27/2013,11/26/2013,53.68,No,11/8/2013,Electronic,12,0,0
406,2621-XCLEH,9/24/2012,6482427308,1/13/2012,2/12/2012,80.99,Yes,3/14/2012,Paper,61,31,1
391,7841-HROAQ,9/15/2013,6484297273,4/25/2012,5/25/2012,73.9,No,5/16/2012,Paper,21,0,0
818,3568-JJMFW,1/9/2012,6495779635,10/11/2012,11/10/2012,89.28,Yes,11/7/2012,Electronic,27,0,0
818,5613-UHVMG,5/31/2012,6502176136,3/29/2012,4/28/2012,30.03,Yes,5/21/2012,Paper,53,23,1
897,8690-EEBEO,12/5/2012,6504376538,8/24/2012,9/23/2012,46.39,No,9/28/2012,Paper,35,5,1
406,9758-AIEIK,4/23/2012,6504473012,2/18/2013,3/20/2013,80.56,No,3/3/2013,Electronic,13,0,0
391,9841-XLGBV,1/3/2013,6505128561,11/7/2012,12/7/2012,17.85,No,12/2/2012,Paper,25,0,0
406,4651-PMEXQ,7/4/2012,6511784638,4/9/2013,5/9/2013,81.53,No,4/25/2013,Electronic,16,0,0
391,8820-BLYDZ,3/19/2013,6520680737,9/21/2013,10/21/2013,89.37,No,9/28/2013,Electronic,7,0,0
391,2423-QOKIO,5/11/2013,6522487147,9/23/2012,10/23/2012,73.15,No,10/18/2012,Paper,25,0,0
391,6160-HCSFI,1/10/2013,6525526692,11/7/2012,12/7/2012,62.31,No,11/28/2012,Paper,21,0,0
391,2820-XGXSB,1/26/2012,6528247418,1/4/2013,2/3/2013,84.86,No,1/8/2013,Electronic,4,0,0
818,6004-KITZM,9/1/2013,6530836489,11/19/2012,12/19/2012,54.95,No,12/5/2012,Paper,16,0,0
391,6632-CGYHU,1/8/2013,6534753348,8/10/2013,9/9/2013,60.61,No,8/22/2013,Electronic,12,0,0
391,7209-MDWKR,10/9/2013,6536896937,4/8/2012,5/8/2012,74.28,No,5/10/2012,Paper,32,2,1
770,0625-TNJFG,8/15/2013,6541040836,8/24/2012,9/23/2012,46.2,No,9/17/2012,Paper,24,0,0
391,5196-TWQXF,6/20/2012,6545436181,7/24/2013,8/23/2013,48.04,No,8/15/2013,Electronic,22,0,0
406,4640-FGEJI,4/4/2013,6546750144,2/6/2012,3/7/2012,54.6,Yes,3/17/2012,Paper,40,10,1
406,9725-EZTEJ,3/17/2012,6548329103,6/11/2013,7/11/2013,81.21,Yes,7/13/2013,Electronic,32,2,1
406,4632-QZOKX,3/19/2013,6551061352,5/6/2013,6/5/2013,49.83,Yes,6/11/2013,Electronic,36,6,1
897,9883-SDWFS,7/8/2013,6552135455,7/21/2013,8/20/2013,56.88,Yes,8/27/2013,Electronic,37,7,1
406,3448-OWJOT,9/15/2012,6552783571,6/10/2012,7/10/2012,94.77,Yes,7/16/2012,Paper,36,6,1
897,8690-EEBEO,12/5/2012,6555357057,9/9/2012,10/9/2012,102.79,No,10/23/2012,Paper,44,14,1
897,9286-VLKMI,2/13/2013,6556553111,2/28/2013,3/30/2013,36.13,No,3/3/2013,Electronic,3,0,0
897,9460-VAZGD,8/10/2013,6556605926,12/22/2012,1/21/2013,50.82,No,1/9/2013,Paper,18,0,0
406,8976-AMJEO,3/3/2012,6559779926,9/14/2013,10/14/2013,66.75,No,10/5/2013,Electronic,21,0,0
770,7758-WKLVM,2/6/2012,6569769457,7/4/2013,8/3/2013,55.12,No,8/2/2013,Electronic,29,0,0
770,2447-JCFGW,7/31/2012,6571920928,8/23/2013,9/22/2013,47.63,No,9/17/2013,Electronic,25,0,0
818,6004-KITZM,9/1/2013,6578598443,3/21/2013,4/20/2013,54.33,No,4/9/2013,Paper,19,0,0
391,0379-NEVHP,4/6/2013,6579967070,11/6/2013,12/6/2013,59.56,No,11/17/2013,Electronic,11,0,0
406,8389-TCXFQ,8/24/2012,6584242369,9/11/2012,10/11/2012,46.35,Yes,10/9/2012,Electronic,28,0,0
406,5164-VMYWJ,11/27/2013,6590705536,3/23/2013,4/22/2013,59.54,No,4/11/2013,Paper,19,0,0
897,9883-SDWFS,7/8/2013,6595838571,11/4/2013,12/4/2013,40.88,No,11/27/2013,Electronic,23,0,0
391,3569-VJWXS,4/9/2013,6604379824,5/24/2013,6/23/2013,61.84,No,6/6/2013,Electronic,13,0,0
406,3448-OWJOT,9/15/2012,6607624258,4/23/2012,5/23/2012,56.31,Yes,6/21/2012,Paper,59,29,1
770,3993-QUNVJ,12/31/2012,6609044576,7/8/2012,8/7/2012,47.48,No,8/1/2012,Paper,24,0,0
391,3598-DNURW,8/29/2012,6610467625,2/1/2012,3/2/2012,84.13,No,2/19/2012,Paper,18,0,0
818,8887-NCUZC,1/22/2013,6612036759,6/1/2012,7/1/2012,34.27,No,7/1/2012,Paper,30,0,0
897,8690-EEBEO,12/5/2012,6612984395,3/22/2012,4/21/2012,64.1,No,4/26/2012,Paper,35,5,1
770,3993-QUNVJ,12/31/2012,6614325540,3/20/2013,4/19/2013,63.32,Yes,4/15/2013,Electronic,26,0,0
818,7695-NKUXM,11/21/2012,6624530768,8/17/2012,9/16/2012,55.22,Yes,9/14/2012,Paper,28,0,0
391,2820-XGXSB,1/26/2012,6626163507,2/11/2012,3/12/2012,64.87,No,2/14/2012,Electronic,3,0,0
897,9286-VLKMI,2/13/2013,6630363984,10/18/2012,11/17/2012,53.68,No,10/28/2012,Paper,10,0,0
391,0187-ERLSR,7/31/2013,6637423646,5/25/2013,6/24/2013,53.59,No,6/2/2013,Paper,8,0,0
391,8820-BLYDZ,3/19/2013,6639236295,2/3/2013,3/5/2013,60.75,No,2/13/2013,Paper,10,0,0
770,7050-KQLDO,9/29/2012,6640953472,9/14/2013,10/14/2013,55.88,No,10/1/2013,Electronic,17,0,0
406,1447-YZKCL,8/10/2012,6655280733,1/16/2013,2/15/2013,70.75,No,2/6/2013,Electronic,21,0,0
770,5592-UQXSS,12/31/2012,6656581289,11/14/2012,12/14/2012,60.03,No,12/12/2012,Paper,28,0,0
818,5613-UHVMG,5/31/2012,6659854030,2/4/2012,3/5/2012,75.04,No,3/7/2012,Paper,32,2,1
770,9323-NDIOV,7/9/2012,6662053878,9/21/2013,10/21/2013,61.47,No,10/21/2013,Electronic,30,0,0
406,6048-QPZCF,7/13/2012,6672426133,3/4/2013,4/3/2013,98.68,Yes,3/26/2013,Electronic,22,0,0
770,0465-DTULQ,3/4/2013,6674900941,10/20/2013,11/19/2013,46.07,No,11/10/2013,Electronic,21,0,0
818,5613-UHVMG,5/31/2012,6678784921,10/19/2012,11/18/2012,74.37,No,11/15/2012,Electronic,27,0,0
770,3831-FXWYK,3/8/2013,6681774550,4/28/2013,5/28/2013,67.23,No,5/23/2013,Electronic,25,0,0
770,4460-ZXNDN,6/27/2013,6685297571,5/29/2013,6/28/2013,101.06,Yes,7/25/2013,Paper,57,27,1
818,5924-UOPGH,6/6/2013,6685760751,8/28/2013,9/27/2013,71.19,Yes,9/25/2013,Electronic,28,0,0
770,7758-WKLVM,2/6/2012,6687811896,6/6/2013,7/6/2013,63.74,No,7/25/2013,Electronic,49,19,1
897,0688-XNJRO,6/24/2012,6689193712,2/11/2012,3/12/2012,27.22,No,3/15/2012,Paper,33,3,1
770,2447-JCFGW,7/31/2012,6712328426,9/19/2012,10/19/2012,33.62,No,10/10/2012,Electronic,21,0,0
897,7654-DOLHO,4/4/2012,6712873885,3/16/2012,4/15/2012,33.75,No,4/15/2012,Paper,30,0,0
391,8156-PCYBM,3/3/2012,6713223940,7/5/2012,8/4/2012,55.53,No,7/30/2012,Electronic,25,0,0
770,7758-WKLVM,2/6/2012,6714694728,11/5/2012,12/5/2012,41.61,Yes,12/30/2012,Electronic,55,25,1
770,2447-JCFGW,7/31/2012,6719635094,2/22/2013,3/24/2013,49.56,No,3/22/2013,Electronic,28,0,0
818,2824-HJQPP,9/4/2013,6723004451,5/21/2012,6/20/2012,60.2,No,6/20/2012,Paper,30,0,0
897,7654-DOLHO,4/4/2012,6726677387,9/19/2013,10/19/2013,50.16,No,10/24/2013,Electronic,35,5,1
391,7841-HROAQ,9/15/2013,6727591183,12/13/2012,1/12/2013,73,No,1/4/2013,Paper,22,0,0
391,2125-HJDLA,5/22/2012,6732317450,10/23/2013,11/22/2013,62.04,No,12/6/2013,Electronic,44,14,1
406,7600-OISKG,7/19/2013,6733279966,6/20/2012,7/20/2012,45.48,Yes,7/15/2012,Paper,25,0,0
818,8887-NCUZC,1/22/2013,6734044490,7/5/2013,8/4/2013,13.15,No,8/1/2013,Electronic,27,0,0
406,8389-TCXFQ,8/24/2012,6736160445,5/7/2012,6/6/2012,30.53,Yes,6/19/2012,Paper,43,13,1
406,9771-QTLGZ,12/10/2012,6740833908,11/16/2013,12/16/2013,55.94,Yes,11/29/2013,Electronic,13,0,0
406,9725-EZTEJ,3/17/2012,6741751706,3/17/2013,4/16/2013,96.22,No,3/30/2013,Electronic,13,0,0
770,9323-NDIOV,7/9/2012,6746571543,4/25/2013,5/25/2013,43.62,No,5/19/2013,Electronic,24,0,0
897,1408-OQZUE,9/14/2012,6753688990,1/16/2013,2/15/2013,61.39,No,2/5/2013,Electronic,20,0,0
770,9323-NDIOV,7/9/2012,6759921255,10/8/2013,11/7/2013,69.18,No,11/2/2013,Electronic,25,0,0
406,9322-YCTQO,4/6/2012,6762807531,10/5/2012,11/4/2012,97.91,No,11/8/2012,Electronic,34,4,1
391,5529-TBPGK,8/9/2013,6780577164,9/9/2012,10/9/2012,75.34,No,10/10/2012,Paper,31,1,1
391,5920-DPXLN,11/11/2012,6784166467,7/20/2012,8/19/2012,63.57,No,8/17/2012,Paper,28,0,0
897,9286-VLKMI,2/13/2013,6791824606,9/25/2013,10/25/2013,39.45,No,9/30/2013,Electronic,5,0,0
770,5592-UQXSS,12/31/2012,6791929008,2/2/2012,3/3/2012,44.92,No,3/10/2012,Paper,37,7,1
897,0688-XNJRO,6/24/2012,6793125916,12/14/2012,1/13/2013,40.86,Yes,1/14/2013,Electronic,31,1,1
406,0783-PEPYR,11/27/2013,6805978922,1/8/2012,2/7/2012,63.92,No,2/20/2012,Paper,43,13,1
818,5924-UOPGH,6/6/2013,6810105370,1/11/2013,2/10/2013,92.82,No,1/31/2013,Paper,20,0,0
818,8887-NCUZC,1/22/2013,6813183069,6/1/2012,7/1/2012,34.41,No,7/6/2012,Paper,35,5,1
818,5924-UOPGH,6/6/2013,6814227281,4/21/2012,5/21/2012,96.82,No,5/9/2012,Paper,18,0,0
391,9841-XLGBV,1/3/2013,6816625096,6/10/2012,7/10/2012,47.52,No,7/8/2012,Paper,28,0,0
897,1168-BEASA,11/6/2013,6826164955,4/21/2013,5/21/2013,51.65,No,5/13/2013,Paper,22,0,0
818,8887-NCUZC,1/22/2013,6830035207,9/26/2013,10/26/2013,31.45,Yes,11/4/2013,Electronic,39,9,1
406,2621-XCLEH,9/24/2012,6837368660,3/1/2013,3/31/2013,58.96,Yes,4/25/2013,Electronic,55,25,1
897,7372-CESLR,1/11/2013,6843062937,2/16/2012,3/17/2012,47.45,No,3/17/2012,Paper,30,0,0
391,9014-WENVB,8/3/2013,6844525193,10/16/2012,11/15/2012,58.76,No,11/14/2012,Paper,29,0,0
770,7228-LEPPM,4/30/2012,6845689075,7/10/2013,8/9/2013,46.4,No,8/19/2013,Electronic,40,10,1
406,7938-EVASK,12/15/2012,6846122698,5/30/2012,6/29/2012,68.22,No,7/6/2012,Paper,37,7,1
770,5592-UQXSS,12/31/2012,6863821110,4/9/2012,5/9/2012,64.41,No,5/7/2012,Paper,28,0,0
